no;share;id;year;RGO;L;K;RI
3564;-0.32863906;11985;82;7.00560075;2.710286037;5.41841394;6.675521002
3565;-0.302269101;11985;83;6.915398965;2.694017236;5.657737471;6.615126503
3566;-0.300860733;11985;84;7.060945781;2.47825103;5.621253446;6.760259651
3567;-0.374135882;11985;85;6.741017184;2.567723998;5.602471344;6.365272729
3568;-0.434832782;11985;86;6.503108988;2.433022706;5.591143769;6.063289282
3569;-0.395607978;11985;87;6.47988363;2.415966467;5.617022309;6.080654951
3570;-0.449603856;11985;88;6.53077219;2.414679951;5.771533337;6.079161019
3571;-0.409668505;11985;89;6.440359769;2.39477519;5.988884929;6.026194758
3572;-0.434076726;11985;90;6.278061436;2.258371651;5.993363606;5.837587191
3573;-0.508906364;11985;91;6.324577921;2.103308746;5.953007806;5.810013491
3574;-0.291613758;12524;81;7.16332726;3.1407993;5.596217065;6.892283359
3575;-0.353297502;12524;82;7.823891604;3.337566787;6.853855151;7.477623575
3576;-0.370412052;12524;83;7.57227257;3.606375131;6.76675845;7.196212625
3577;-0.334391892;12524;84;7.559489457;3.36215992;6.689755261;7.218409586
3578;-0.371413261;12524;85;7.231076583;3.239454778;6.608130924;6.852001303
3579;-0.449573368;12524;86;6.995479049;3.285499335;6.523650942;6.541594657
3580;-0.298559755;12524;87;6.945156194;2.83666406;6.437427769;7.057985127
3581;-0.241481423;12524;88;7.1228514;2.828345969;6.355341037;6.884388566
3582;-0.258944213;12524;89;7.114791083;2.730728736;6.430159425;6.855801623
3583;-0.290226996;12524;90;6.945242383;2.822789171;6.40310531;6.66067166
3584;-0.134385303;12524;91;6.892282492;2.965869161;6.352332258;6.793005868
3585;-1.035113692;12525;81;9.15920496;1.975453679;5.870800626;8.125229665
3586;-4.450395107;12525;82;8.463131265;1.364550497;6.345433961;4.048219853
3587;-0.078020297;12525;83;10.09741058;3.535051795;5.804107322;10.01953506
3588;-0.040077858;12525;84;10.20048395;4.24559525;5.78043575;10.16111601
3589;-0.561444581;12525;85;8.523737939;0.78999703;6.012077058;7.971346299
3590;-1.413175702;12525;86;6.620337657;1.178466298;5.967770364;5.313328793
3591;-0.879460037;12526;81;6.98425325;5.070105853;7.789212216;6.21895101
3592;-0.05141817;12526;82;10.17653612;4.43545704;8.051584733;10.12598644
3593;-0.029840956;12526;83;10.82659283;6.190741123;8.00764434;10.79757214
3594;-0.019378658;12526;84;11.0908695;4.661296756;7.943787371;11.07250843
3595;-0.022435;12526;85;11.02065833;4.139724452;7.908870028;10.9992634
3596;-0.496223301;12526;86;10.96376248;3.112921566;7.874198528;10.46825045
3597;-1.468433976;12526;87;6.558410754;3.717496564;7.832330351;5.309192692
3598;-1.670177817;12526;88;7.171005381;2.880859749;7.791488316;5.725895185
3599;-1.499445081;12526;89;7.265213302;2.689542028;7.751664312;5.931682275
3600;-0.566367507;12526;90;7.672593267;2.468317737;7.718218155;7.163205674
3601;-1.419212103;12526;91;7.209483354;2.6681726;7.689517916;6.01021908
3602;-0.753608525;12527;81;6.903144691;2.197224577;4.538682012;6.144868903
3603;-0.984045744;12527;82;6.78559999;2.197224577;4.434190107;5.790935231
3604;-0.959821403;12527;83;6.710008899;2.197224577;4.736447042;5.744295437
3605;-0.793882012;12527;84;6.260625868;1.945910149;4.858486495;5.476797019
3606;-0.37234351;12527;85;5.595461218;1.945910149;4.772926251;5.230211455
3607;-0.090733051;12528;81;8.856675194;2.911322947;5.795159259;8.765846552
3608;-0.060618855;12528;82;8.854167395;3.411424498;5.810692723;8.79608198
3609;-0.048573893;12528;83;9.125301055;3.379513423;5.890672067;9.08286427
3610;-0.066614792;12528;84;9.126653753;3.695499264;5.9271751;9.0639614
3611;-0.086898156;12528;85;9.204052087;3.903666193;5.876220723;9.134167559
3612;-0.09277606;12528;86;9.063938337;3.939491615;6.583751399;8.983847162
3613;-0.098315381;12528;87;9.157198639;3.924489304;6.676239759;9.084803832
3614;-0.098109365;12528;88;9.118575171;3.983325707;6.707299336;9.046302366
3615;-0.086992756;12528;89;9.139117477;3.797022464;6.743291243;9.090274165
3616;-0.069347046;12528;90;9.135490854;3.819628987;6.879153715;9.108612681
3617;-0.133277074;12528;91;9.202791049;3.85364734;6.973995309;9.123764021
3618;-0.098950252;12529;81;8.378850242;3.191318573;4.387942482;8.280911341
3619;-0.087695442;12529;82;8.421691255;3.129173397;4.652764363;8.334374128
3620;-0.103661865;12529;83;8.43565283;3.138511728;4.248154477;8.331576485
3621;-0.226184785;12529;84;8.20658095;3.356371926;4.065495289;7.979564282
3622;-0.121054903;12529;85;8.260561716;3.23536878;4.231988599;8.139187587
3623;-0.158055305;12529;86;8.050878219;3.373125028;4.139168001;7.892198204
3624;-0.14506036;12529;87;8.074893718;3.303039785;4.503012696;7.929471495
3625;-0.185254559;12529;88;7.935064814;3.438472505;4.408842986;7.749612024
3626;-0.154167295;12529;89;7.894686574;3.295431578;4.236881519;7.74147759
3627;-0.166220948;12529;90;7.548102711;3.035549186;4.143635477;7.381288211
3628;-0.177549288;12529;91;7.540933301;2.930918039;5.731034888;7.363406681
3629;-1.504491925;12535;81;8.62137301;4.798533048;8.291576002;7.147475807
3630;-1.937268019;12535;82;8.964573821;4.868130422;8.235300901;7.040309326
3631;-1.942507029;12535;83;8.931522154;4.905951023;8.179837332;6.994512697
3632;-1.182897925;12535;84;9.101781932;5.120292322;8.15619453;7.889577874
3633;-2.02225399;12535;85;8.912854014;5.112454543;8.096433418;6.837943831
3634;-1.260094643;12535;86;8.753246721;5.086836687;8.073479526;7.483861031
3635;-1.339675426;12535;87;8.729771754;5.08632877;8.013496879;7.322531397
3636;-1.037644029;12535;88;8.665984979;5.312772701;7.954312779;7.597290292
3637;-1.183567405;12535;89;8.784245294;5.385832602;8.003494793;7.582647305
3638;-1.877991796;12535;90;8.564344551;5.403816743;8.320605036;6.658415567
3639;-1.115687251;12535;91;8.892343385;4.907635181;9.475596485;7.772546486
3640;-1.577611446;12536;81;4.792479272;1.340702424;5.391959688;3.237370877
3641;-1.804454327;12536;82;6.051722604;3.014471625;5.498137626;4.296641943
3642;-2.052035809;12536;83;6.269889195;3.231740262;5.395329948;4.281728315
3643;-1.156335831;12536;84;6.866971304;3.232786043;6.20028816;5.6641888
3644;-1.035692215;12536;85;6.728930166;3.340261913;6.217717334;5.630672711
3645;-0.978824973;12536;86;7.06705486;3.790271496;6.627515577;6.011831516
3646;-0.913696885;12536;87;7.014941788;3.666214035;6.586971022;6.035371476
3647;-1.519100428;12536;88;6.90620739;3.645648659;6.578404415;5.288079746
3648;-0.153044775;12538;81;7.882692206;2.346276745;5.54769317;7.733503763
3649;-0.379344821;12538;82;8.73395824;3.716408315;5.676990495;8.351091219
3650;-0.1520392;12538;83;8.832865928;2.942494204;5.912075166;8.679744591
3651;-0.121088207;12538;84;9.04787004;3.019160399;6.251888477;8.926428138
3652;-0.155318692;12538;85;9.165141033;3.012126989;6.171225965;9.006977547
3653;-0.151699647;12538;86;9.289148303;2.901846612;6.179136058;9.135227914
3654;-0.161748469;12538;87;9.275908636;2.901780824;6.188025343;9.118134062
3655;-0.101444773;12538;88;9.366616776;3.211280448;6.12216757;9.257377233
3656;-0.122481816;12538;89;9.617585016;3.101003827;6.619704812;9.491730573
3657;-0.118138485;12538;90;9.603633393;3.100930947;6.454416701;9.482591299
3658;-0.132532448;12538;91;9.586845162;3.067110882;6.392095602;9.452317868
3659;-1.171142697;12539;81;9.195906726;4.732459153;8.346895696;8.050065579
3660;-1.216776013;12539;82;9.397076163;4.893235295;8.348918529;8.203395851
3661;-1.304808259;12539;83;9.634478359;5.212181655;8.70466698;8.350370898
3662;-0.92865777;12539;84;9.73276943;5.209967814;8.886192377;8.826246269
3663;-1.105660796;12539;85;9.409075878;5.341782228;8.936068629;8.338884588
3664;-1.003263116;12539;86;9.571818897;5.519644939;8.964563582;8.592671381
3665;-1.015379786;12539;87;9.64316159;5.530631084;9.069715465;8.653166205
3666;-1.043478131;12539;88;9.805701684;5.49308386;9.165845156;8.786751096
3667;-1.536626458;12539;89;9.851077372;5.744854731;9.151963351;8.361526992
3668;-1.701810598;12539;90;9.875194469;5.708084426;9.162257687;8.238236355
3669;-1.20216167;12539;91;9.824322373;5.684875406;9.230973594;8.659078811
3670;-0.13518016;12540;81;9.023854179;3.037721647;7.286121814;8.891768574
3671;-0.195286885;12540;82;8.788485034;2.876998796;7.315633408;8.594181359
3672;-0.199276954;12540;83;9.02596448;2.850925944;7.271831792;8.82681299
3673;-0.206512243;12540;84;9.324510552;2.954818424;7.231045573;9.115924411
3674;-0.112698771;12540;85;9.137917413;2.909921632;7.205514639;9.024856633
3675;-0.102645598;12540;86;9.217509728;3.104217252;7.389894522;9.114528093
3676;-0.101171374;12540;87;9.185283147;3.104201765;7.680465297;9.084827415
3677;-0.107431099;12540;88;9.280435084;3.211650229;7.579993488;9.175348315
3678;-0.184479326;12540;89;9.150111302;3.180003305;7.490359062;8.971776287
3679;-0.123765379;12540;90;9.235681498;3.191224458;7.440059371;9.119858847
3680;-0.167901143;12540;91;8.953333489;3.218005237;7.532825589;8.780747178
3681;-0.772961795;12541;81;7.287081763;2.526349561;7.490516316;6.526742187
3682;-0.624609053;12541;82;7.239218654;2.564867265;8.220263675;6.622800279
3683;-1.580633759;12541;83;8.748081983;4.29192363;8.375290135;7.166554754
3684;-0.939021409;12541;84;8.763327756;3.693430696;7.565839492;7.823058609
3685;-0.584566832;12541;85;8.257458211;3.690648195;8.449932531;7.672632013
3686;-0.587675691;12541;86;8.473445371;3.842098505;8.446675895;7.883179172
3687;-0.598999918;12541;87;8.642959381;3.84542752;8.520656718;8.042342051
3688;-0.344562858;12541;88;8.750917599;4.03248251;8.588751662;8.405729126
3689;-0.72876668;12541;89;8.86109777;4.255169674;8.315760786;8.135823671
3690;-0.653446794;12541;90;9.308599502;4.720347222;8.54154371;8.661199595
3691;-0.520680726;12541;91;9.468747825;4.713063304;8.502974418;8.948780657
3692;-0.755395949;12542;81;5.65248918;4.411323022;5.103839116;5.057442273
3693;-0.974925458;12542;82;5.451589321;2.018630906;5.168808981;4.601651965
3694;-1.144638062;12542;83;5.676606847;3.574519537;5.433130534;4.724622631
3695;-1.240756869;12542;84;5.435892524;2.42680952;5.543108216;4.379802961
3696;-1.429860234;12542;85;5.422133059;2.388483612;5.700615539;4.615356245
3697;-1.494145036;12542;86;5.626884249;2.187719843;5.819711217;4.309285414
3698;-1.221902013;12542;87;5.306911465;2.041984005;5.84000147;4.334249222
3699;-1.246162534;12542;88;5.650352167;2.102149334;5.877374635;4.582805324
3700;-0.258555233;12543;81;9.265566902;3.492130398;8.003930845;9.001963416
3701;-0.153045893;12543;82;8.937933934;3.512173585;7.956108381;8.785271717
3702;-0.099179283;12543;83;8.819286546;3.303455602;7.903736253;8.718755934
3703;-0.070735075;12543;84;8.967095252;3.311566735;7.848713661;8.89627863
3704;-0.124711789;12543;85;8.934821913;2.869109249;7.79534448;8.8003475
3705;-0.276214272;12543;86;8.928213349;3.090224213;7.743572237;8.643491002
3706;-0.317209899;12543;87;8.942783077;3.09042992;7.693338974;8.625846308
3707;-0.239605263;12543;88;8.975539909;3.54642217;7.653398083;8.733677746
3708;-0.21400246;12543;89;9.050487692;3.44876834;7.65300732;8.837196644
3709;-0.185670212;12543;90;9.122792274;3.500413226;7.649078363;8.941716037
3710;-0.189579949;12543;91;9.234204993;3.500432916;7.66635022;9.053637561
3711;-0.16326943;12544;81;10.38702727;5.050523161;7.401674286;10.22524243
3712;-0.167591766;12544;82;10.4277826;5.02657248;7.517028335;10.26172401
3713;-0.205855459;12544;83;10.2180373;4.953245853;7.763846604;10.01781053
3714;-0.212232515;12544;84;10.36501456;4.915884528;7.897905459;10.15916946
3715;-0.353108197;12544;85;10.54711269;4.919654089;7.90549044;10.20210703
3716;-0.153199211;12544;86;10.27968475;4.789981799;7.878459564;10.136857
3717;-0.145283982;12544;87;10.11593394;4.723563251;7.926012786;9.982943399
3718;-0.147880927;12544;88;10.34272046;4.683201877;7.897792073;10.20875278
3719;-0.207259074;12544;89;10.29681491;4.488589221;7.835991469;10.09524186
3720;-0.12041337;12544;90;9.994218906;4.674237355;7.935052317;9.878010076
3721;-0.039256137;12545;81;11.03955938;5.116222774;7.495140252;11.00011884
3722;-0.132308781;12545;82;11.17448219;5.067053779;7.757733104;11.04204564
3723;-0.105267033;12545;83;8.957570176;2.423202582;7.727228113;8.850862606
3724;-3.786989689;12545;85;8.774760059;3.278267495;7.354511256;4.560385543
3725;-0.128514528;12546;81;10.32456351;2.910398891;7.513527558;10.20196684
3726;-0.094322897;12546;82;10.36454639;3.097308793;7.699538402;10.27633584
3727;-0.100693151;12546;83;9.929347547;3.000954287;7.736775225;9.824992507
3728;-0.076660611;12546;84;10.10143012;2.688190226;7.818629022;10.01894201
3729;-0.026032928;12546;85;9.988695115;3.162002512;7.922767004;9.95861289
3730;-0.019038642;12546;86;9.969631657;2.864378662;7.945567968;9.937691288
3731;-0.051175486;12546;87;10.08744985;3.057524229;7.893460564;10.02414986
3732;-0.075322308;12546;88;10.01487728;3.699936794;8.077590698;9.928804494
3733;-0.050669599;12546;89;10.37459391;3.752114407;8.004842317;10.3188745
3734;-0.052498359;12546;90;10.32776828;3.859785308;8.099776675;10.27127283
3735;-0.07236363;12546;91;10.21130882;3.939847172;8.064757925;10.13660356
3736;-0.509699762;12547;81;7.299459472;2.982863822;7.705167783;6.815335638
3737;-0.701743901;12547;82;7.078155987;2.944901956;7.464871293;6.402226677
3738;-1.461017966;12547;83;6.793882823;2.923008694;7.620467261;5.509430653
3739;-0.182015285;12547;84;8.484234487;2.78360864;7.465804341;8.309218975
3740;-0.116853468;12547;85;8.311718609;2.838954556;7.514422502;8.199564358
3741;-0.688646436;12547;86;7.39286563;2.942205491;7.461704372;6.724143437
3742;-0.303182453;12547;87;8.172794565;2.368116284;7.597760505;7.870227679
3743;-0.085990295;12547;88;9.220325607;3.03031303;8.193070382;9.138174923
3744;-0.10414958;12547;89;9.78254379;3.025325907;8.249978737;9.681254536
3745;-0.136022836;12547;90;9.476979516;2.921505144;8.344836391;9.343707335
3746;-0.054830473;12547;91;9.509051271;3.305892822;7.860682634;9.455015065
3747;-2.131256342;12548;81;7.116231833;4.475662235;5.371309828;5.149286576
3748;-1.93890655;12548;82;7.174380846;4.499429569;5.872127589;5.333258971
3749;-1.232494593;12548;83;7.000313874;4.449838554;5.825175703;5.853946598
3750;-1.375721216;12548;84;6.940049689;4.207191594;5.778947584;5.686688657
3751;-0.114483662;12549;81;8.903366768;4.759947653;5.713117027;8.789239624
3752;-0.137405902;12549;82;8.675149511;4.839923451;5.653560041;8.537236675
3753;-0.131286919;12549;83;8.556893338;4.85883643;5.594344534;8.433447959
3754;-0.155480713;12549;84;8.959872481;3.892180605;5.565156047;8.803939426
3755;-0.558904171;12549;85;10.34530286;2.42792709;5.497414149;9.786273971
3756;-0.982797503;12549;86;10.64985693;2.467937491;5.485635562;9.66678323
3757;-0.105806023;12549;87;9.885047879;2.365437796;5.771151021;9.777920122
3758;-0.396907032;12549;88;9.25206677;2.079585179;5.792471775;8.85217534
3759;-0.091642678;12549;89;10.23195483;3.721558768;6.267583827;10.13971413
3760;-0.077462845;12549;90;10.75842386;2.048097181;6.379543156;10.68105253
3761;-0.131825089;12549;91;10.7242592;1.897354823;6.36375216;10.59198478
3762;-0.204327762;12550;81;9.259825514;2.848759951;6.563147819;9.060387493
3763;-0.11094477;12550;82;9.33477847;3.313503843;6.744082047;9.230148935
3764;-0.08096689;12550;83;9.761091426;3.405521072;6.729207987;9.68506362
3765;-0.178809911;12550;84;9.502575904;3.433600492;6.736477543;9.335973935
3766;-0.082010843;12550;85;9.526113667;3.518298513;6.799584081;9.444452686
3767;-0.143061772;12550;86;9.496086954;3.507096502;6.834394098;9.358448755
3768;-0.0775581;12550;87;9.610197925;3.499195504;6.83054554;9.538106854
3769;-0.371528447;12550;88;10.58564981;3.529086334;6.781704556;10.21791715
3770;-0.47465989;12550;89;10.24769832;3.433897863;6.726816945;9.77760961
3771;-0.357855409;12550;90;8.8398638;3.058587395;6.643882315;8.498882129
3772;-0.150616363;12550;91;8.728612975;2.950781337;6.813181242;8.576891649
3773;-0.17574957;12551;81;10.70570212;4.475033729;7.687411595;10.53063744
3774;-0.073159471;12551;82;10.36802498;4.845393845;7.818500585;10.29433501
3775;-0.02916868;12551;83;10.93393406;4.970924454;8.274292764;10.90599569
3776;-0.03267419;12551;84;10.34130905;4.324377474;8.228658477;10.30906743
3777;-0.027601566;12551;85;9.841397386;2.667726814;8.179394421;9.813842953
3778;-0.497546703;12551;86;9.641241084;2.723904825;8.093616818;9.145384264
3779;-0.374858022;12551;89;10.85620875;2.305576772;7.94438671;10.48363902
3780;-0.13062188;12551;90;11.05312343;2.826156671;7.896210592;10.92364796
3781;-0.182679206;12552;81;9.093008528;3.124152738;5.798550589;8.921602208
3782;-1.951830387;12552;82;7.064157259;4.781631698;5.761955987;5.283319364
3783;-0.755478919;12552;83;6.181463138;3.3903062;5.726188171;5.606820072
3784;-0.955409825;12552;84;6.291797769;2.917229105;5.691224501;5.659086366
3785;-1.042214155;12552;85;6.424568057;3.731864543;5.657042301;5.822757743
3786;-1.493634701;12552;86;6.842190059;2.806290626;5.623619817;5.566926878
3787;-1.511823058;12552;87;6.116978177;2.086392857;5.590935737;4.792784907
3788;-0.194237292;12553;81;11.16834561;4.475306637;7.190621483;10.97432978
3789;-0.142787203;12553;82;10.47181285;4.725277112;7.287629188;10.32942487
3790;-0.054695673;12553;83;10.13595763;4.631115393;7.381492697;10.08230787
3791;-0.040835552;12553;84;10.2277914;4.569652028;7.415132924;10.18784247
3792;-0.038414158;12553;85;9.188773334;2.830840595;7.388876459;9.154026994
3793;-0.128806144;12553;86;9.720889942;2.487716514;7.327421883;9.592679712
3794;-0.184866697;12553;87;10.0889672;2.799536184;7.305234893;9.905648497
3795;-0.339870065;12553;88;9.496842232;1.525489515;7.286863545;9.158196181
3796;-0.466233045;12553;89;9.732355928;1.606696636;7.266568;9.263384126
3797;-0.052699145;12553;90;9.08201749;2.397012301;7.155836744;9.030466988
3798;-1.163777113;12554;81;7.740664402;3.571954726;8.170989805;6.681544896
3799;-1.17107904;12554;82;7.801885972;3.821718609;8.119490601;6.726064993
3800;-1.14217627;12554;83;7.679924477;3.675151643;7.842782564;6.673958411
3801;-0.901927412;12554;84;7.711054128;3.782227042;9.390112784;6.98990484
3802;-0.530066431;12554;85;9.419612692;3.729500134;9.351844681;8.909198657
3803;-0.172573745;12555;81;11.41264534;5.318098901;8.666340892;11.24043266
3804;-0.210648328;12555;82;10.25973308;5.00499288;8.700905951;10.04766204
3805;-0.043408412;12555;83;10.14270059;5.063220062;8.7854886;10.09978793
3806;-0.068939865;12555;84;9.890437338;4.502422035;8.740270569;9.821026673
3807;-0.115393959;12555;85;9.24739001;2.903310013;8.710595947;9.133669277
3808;-0.331578553;12555;86;9.5250722;2.808238328;8.582690115;9.194000273
3809;-0.320139319;12555;89;11.46532682;2.855239187;8.456208971;11.14505302
3810;-0.184519336;12555;90;10.90395699;2.796964339;8.416835225;10.719534
3811;-0.048856128;12556;81;11.04106893;3.80562953;7.856630136;10.99482658
3812;-0.059043571;12556;82;10.84556199;3.86217151;7.866579852;10.78846772
3813;-0.735920846;12556;83;7.104636366;3.061288384;7.790733389;6.473575864
3814;-0.560971439;12556;84;6.826304231;2.655636431;7.84498387;6.432373345
3815;-0.743371308;12556;85;6.383319182;2.892769174;7.769541769;5.765692747
3816;-0.173455775;12557;81;10.40409012;4.015345297;6.240093556;10.23116396
3817;-0.211179286;12557;82;10.14358255;4.695748675;6.321411152;9.931542741
3818;0.003621806;12557;83;9.800450507;4.448407417;6.895366352;9.804608806
3819;-0.04368135;12557;84;9.56839021;3.923864468;6.955119692;9.524387819
3820;-0.027424993;12557;85;9.742039626;2.923927221;6.899615182;9.715454128
3821;-0.261264384;12557;86;7.526704743;1.03319719;6.492687881;7.26700447
3822;-0.391966552;12558;81;7.371111881;2.293627283;5.601498367;6.982227399
3823;-0.170349628;12558;82;7.395656787;2.449676751;5.794520302;7.227838718
3824;-0.242068946;12558;83;7.415473296;2.431796848;5.763921953;7.175224804
3825;-0.340293437;12558;84;6.959887717;2.188569832;5.686403324;6.624367035
3826;-0.38174057;12558;85;6.978535533;2.300703632;5.74558475;6.605954804
3827;-0.59717375;12558;86;6.758344923;2.309362914;5.775467601;6.171079796
3828;-0.348499537;12558;87;6.647262858;2.459132914;5.694091195;6.295276249
3829;-0.59410274;12558;88;6.709498071;2.399820274;5.639803476;6.116358875
3830;-0.528355479;12558;89;6.756228321;2.398024531;5.592460531;6.230577922
3831;-0.414643019;12558;90;6.662585178;2.483740341;5.517375742;6.253983735
3832;-0.387587965;12558;91;6.853422123;2.459073383;5.456637981;6.465831051
3833;-0.437913179;12559;81;6.396596246;1.609437912;3.296009078;5.975131089
3834;-0.353463352;12559;82;6.001153329;1.609437912;3.253027035;5.624520754
3835;-0.315670967;12559;83;5.824111727;1.945910149;3.211569766;5.500628603
3836;-0.446962178;12559;84;5.845574207;1.945910149;3.171601879;5.389002819
3837;-0.564334571;12559;85;5.794889052;1.945910149;3.133086318;5.233522465
3838;-0.361246258;12559;86;5.748518187;1.945910149;3.095985077;5.368972085
3839;-0.426118642;12559;87;5.690621912;1.737849821;3.060258754;5.244998224
3840;-0.33163178;12559;88;5.506653462;1.370729819;3.025867114;5.163935393
3841;-0.29256016;12559;89;5.435309789;1.444086489;2.9927694;5.140413339
3842;-0.288239568;12559;90;5.418068611;1.440838983;2.960924584;5.129706382
3843;-0.271651626;12559;91;5.476765554;1.674490957;2.930291347;5.207131194
3844;-0.319486558;12561;81;7.995171828;3.436142154;7.038278964;7.680780227
3845;-0.216868713;12561;82;7.514834685;2.747614325;7.365357962;7.30299437
3846;0.055398315;12561;83;7.521230934;3.389201611;7.491122606;7.583638197
3847;0.105320655;12561;84;7.563172831;2.86241775;7.62468884;7.667786289
3848;0.428845525;12561;85;7.305877822;2.872792933;7.624205364;7.734141604
3849;-0.190901875;12561;86;7.350579439;2.585965223;7.61365334;7.159018681
3850;-0.257182717;12561;87;6.551914076;2.137637518;7.587395636;6.295375679
3851;-0.310304135;12561;88;6.540146228;2.320132526;7.561849808;6.23575959
3852;-1.957223892;12562;90;3.034883256;1.673976463;3.641967065;1.079411673
3853;-0.872396529;12562;91;3.477323362;1.386294361;3.586373552;2.604803758
3854;-0.284240395;12564;81;8.853665428;3.465735903;6.050096146;8.571589265
3855;-0.153021991;12564;82;8.659397631;4.041734666;6.756145152;8.507542279
3856;-0.109205872;12564;83;8.05542656;4.382026635;6.686771868;7.949975634
3857;-0.191032812;12564;84;7.747714896;4.382026635;6.768409022;7.562066902
3858;-0.09330292;12564;85;8.694508831;3.401197382;6.70489519;8.605237604
3859;-0.336404026;12564;86;8.702139718;4.795785627;6.970656719;8.369213277
3860;-0.3127307;12564;87;9.550340558;5.020585625;6.925074764;9.239115057
3861;-0.245444462;12564;88;9.308165763;4.851420442;7.040499191;9.063718425
3862;-0.22681573;12564;89;9.500022567;5.062258221;7.078829947;9.274397698
3863;-0.342006832;12564;90;9.367274424;4.859965454;7.024823975;9.028023932
3864;-0.485386223;12564;91;8.728424827;4.863864677;6.973319656;8.249998063
3865;-0.452500701;12567;86;6.90445161;2.61838089;4.593367254;6.426723386
3866;-1.021708608;12567;87;7.424460289;3.045677714;4.558268592;6.397121084
3867;-0.097729936;12604;81;9.329606769;3.540533978;7.119303643;9.234353066
3868;-0.116763972;12604;82;9.519898403;3.65596115;7.189545762;9.402749469
3869;-0.101094343;12604;83;9.693918442;3.598534516;7.147504141;9.590579949
3870;-0.112789772;12604;84;9.78184205;3.572297589;7.070539377;9.666148505
3871;-0.132162109;12604;85;9.730266337;3.839945722;7.074041359;9.597257308
3872;-0.125814825;12604;86;9.723337893;3.844729798;6.976676501;9.589419661
3873;-0.131152898;12604;87;9.553824935;3.85744255;7.038845431;9.416921505
3874;-0.12855655;12604;88;9.568296136;4.03348734;7.116907065;9.4337624
3875;-0.123426467;12604;89;9.716877673;4.092152079;7.201373585;9.58521619
3876;-0.156661808;12604;90;9.535983326;3.880312581;7.284542825;9.359814004
3877;-0.34711796;12604;91;9.145371237;3.848721431;7.274352235;8.789420911
3878;-0.342466086;12605;81;8.517872941;3.3018856;7.001840677;8.177233102
3879;-0.30958724;12605;82;8.364008207;3.501474887;7.221369014;8.054524238
3880;-0.338190526;12605;83;8.382548009;3.708857355;7.113000744;8.045824412
3881;-0.400324017;12605;84;8.054166107;3.682246635;7.176402723;7.659378405
3882;-0.356945693;12605;85;7.98816995;3.644664816;7.008295455;7.621538348
3883;-0.351686925;12605;86;7.743890235;3.29482447;7.690954923;7.378627062
3884;-0.406098366;12605;87;7.733398236;3.67659103;7.633855449;7.311384393
3885;-0.326941043;12605;88;7.720436349;3.564925119;7.548804334;7.382393462
3886;-0.322790146;12605;89;7.420019492;3.071839076;7.476592578;7.085419809
3887;-0.273696154;12605;90;7.331785988;2.88553736;7.420723113;7.045980715
3888;-0.291672558;12605;91;7.199139961;2.900188435;7.335985171;6.886407445
3889;-0.974803627;12607;81;7.114688164;3.475729304;6.543002755;6.323671698
3890;-0.206927076;12607;82;8.417052751;3.541442292;6.489941998;8.227749151
3891;-0.21841082;12607;83;8.442207581;3.588930254;6.438397242;8.237382661
3892;-0.180245131;12607;84;8.300175492;3.09858137;6.388400752;8.135839186
3893;-0.172083497;12607;85;8.345247385;2.522610461;6.618270394;8.190643255
3894;-0.266302615;12607;86;8.874078836;2.600273974;6.569782356;8.615645801
3895;-0.378561139;12608;81;5.547908135;2.327277706;4.266545763;5.45024265
3896;-1.003115773;12608;82;5.758418189;3.044522438;4.185587877;4.99614173
3897;-0.937594116;12608;83;5.771812209;2.890371758;4.104648829;5.152308728
3898;-1.232575417;12608;84;6.157801716;3.044522438;3.969084517;5.203380126
3899;-0.481661618;12608;85;5.401661056;1.52242657;4.192390296;5.129240926
3900;-0.092594661;12608;86;4.884765372;1.791759469;4.176986217;4.869497619
3901;-0.925578535;12608;87;5.49132917;1.791759469;4.125397929;4.618060231
3902;-0.618456721;12609;81;8.541768705;4.219175322;5.525386187;7.944774184
3903;-0.55706656;12609;82;8.372508763;4.232164875;5.423778101;7.821881267
3904;-0.566997051;12609;83;8.360956646;4.224697462;5.322615704;7.772647345
3905;-0.486965954;12609;84;8.189329314;4.12687446;5.221897259;7.692247268
3906;-0.459725857;12609;85;8.043098863;4.119037175;5.121620829;7.585545209
3907;-0.392068893;12609;86;7.867336519;4.099425904;5.021783855;7.470813099
3908;-0.460063457;12609;87;7.788463967;3.991627103;4.922383802;7.32999532
3909;-0.472627759;12609;88;7.72076298;3.934199519;4.823417309;7.255074411
3910;-0.442920476;12609;89;7.724003254;3.935854428;4.74965054;7.29556131
3911;-0.238870382;12609;90;7.743698073;3.845962167;4.651628998;7.475888955
3912;-0.529963791;12609;91;7.957482538;3.746286211;5.288434478;7.402639075
3913;-0.234085426;12611;81;9.471865793;4.259215079;8.222039723;9.239841622
3914;-0.210490584;12611;82;9.611359151;4.208072757;8.436807367;9.41134607
3915;-0.200345263;12611;83;9.824676199;4.349553718;8.370425251;9.635271552
3916;-0.189376295;12611;84;9.838227;4.208920262;8.303843685;9.662311913
3917;-0.204770789;12611;85;10.04177269;4.216591947;8.253306988;9.851318875
3918;-0.166981876;12611;86;9.981638297;4.400482628;8.195332387;9.823832221
3919;-0.187712088;12611;87;9.97771537;4.411820421;8.223377372;9.799694168
3920;-0.15333344;12611;88;10.02999156;4.52208467;8.189159595;9.875463261
3921;-0.349383444;12611;89;9.935021326;4.627850038;8.329297888;9.584634706
